15 3282  0.01576 1e-05 0  0.08576 0 0   0.001335353004039419 0.05061420473690603 0  
15 3157  0.01608 1e-05 0  0.08608 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.0164 1e-05 0  0.0864 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01672 1e-05 0  0.08672000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01704 1e-05 0  0.08704000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01736 1e-05 0  0.08736000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01768 1e-05 0  0.08768000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.018 1e-05 0  0.08800000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01832 1e-05 0  0.08832000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01864 1e-05 0  0.08864000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01896 1e-05 0  0.08896000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01928000000000001 1e-05 0  0.08928000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01960000000000001 1e-05 0  0.08960000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.01992000000000001 1e-05 0  0.08992000000000001 0 0   0.002416311842631913 0.05481027140229155 0  
15 3157  0.02023999999999998 1e-05 0  0.09023999999999999 0 0   0.002416311842631913 0.05481027140229155 0  
15 3098  0.02055999999999998 1e-05 0  0.09055999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02087999999999998 1e-05 0  0.09087999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02119999999999998 1e-05 0  0.09119999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02151999999999998 1e-05 0  0.09151999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02183999999999998 1e-05 0  0.09183999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02215999999999999 1e-05 0  0.09215999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02247999999999999 1e-05 0  0.09247999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02279999999999999 1e-05 0  0.09279999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02311999999999999 1e-05 0  0.09311999999999999 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02343999999999999 1e-05 0  0.09344 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02375999999999999 1e-05 0  0.09376 0 0   0.004373720738134246 0.06062015478841865 0  
15 3098  0.02407999999999999 1e-05 0  0.09408 0 0   0.004373720738134246 0.06062015478841865 0  
15 3105  0.02439999999999999 1e-05 0  0.0944 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02471999999999999 1e-05 0  0.09472 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02503999999999999 1e-05 0  0.09504 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02535999999999999 1e-05 0  0.09536 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02567999999999999 1e-05 0  0.09568 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.026 1e-05 0  0.096 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02632 1e-05 0  0.09632 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02664 1e-05 0  0.09664 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02696 1e-05 0  0.09696 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02728 1e-05 0  0.09728000000000001 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.0276 1e-05 0  0.09760000000000001 0 0   0.006422947816904667 0.07142287958011995 0  
15 3105  0.02792 1e-05 0  0.09792000000000001 0 0   0.006422947816904667 0.07142287958011995 0  
15 3289  0.02823999999999999 1e-05 0  0.09823999999999999 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.02855999999999999 1e-05 0  0.09855999999999999 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.02887999999999999 1e-05 0  0.09888 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.02919999999999999 1e-05 0  0.0992 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.02951999999999999 1e-05 0  0.09952 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.02983999999999999 1e-05 0  0.09984 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.03015999999999999 1e-05 0  0.10016 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.03047999999999999 1e-05 0  0.10048 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.03079999999999999 1e-05 0  0.1008 0 0   0.01120503690948027 0.09016202415462438 0  
15 3289  0.03111999999999999 1e-05 0  0.10112 0 0   0.01120503690948027 0.09016202415462438 0  
15 3079  0.03144 1e-05 0  0.10144 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03176 1e-05 0  0.10176 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03208 1e-05 0  0.10208 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.0324 1e-05 0  0.1024 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03272 1e-05 0  0.10272 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03304 1e-05 0  0.10304 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03336 1e-05 0  0.10336 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03368 1e-05 0  0.10368 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.034 1e-05 0  0.104 0 0   0.02469987774497096 0.1178565438175285 0  
15 3079  0.03432 1e-05 0  0.10432 0 0   0.02469987774497096 0.1178565438175285 0  
15 3284  0.03464 1e-05 0  0.10464 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03496 1e-05 0  0.10496 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03528000000000001 1e-05 0  0.10528 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03560000000000001 1e-05 0  0.1056 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03592000000000001 1e-05 0  0.10592 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03623999999999999 1e-05 0  0.10624 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03656 1e-05 0  0.10656 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.03688 1e-05 0  0.10688 0 0   0.04032703221219869 0.1785561693389059 0  
15 3284  0.0372 1e-05 0  0.1072 0 0   0.04032703221219869 0.1785561693389059 0  
15 3200  0.03752 1e-05 0  0.10752 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03784 1e-05 0  0.10784 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03816 1e-05 0  0.10816 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03848 1e-05 0  0.10848 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.0388 1e-05 0  0.1088 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03912 1e-05 0  0.10912 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03944 1e-05 0  0.10944 0 0   0.07365839824574394 0.3159282900970615 0  
15 3200  0.03976 1e-05 0  0.10976 0 0   0.07365839824574394 0.3159282900970615 0  
15 2994  0.04007999999999999 1e-05 0  0.11008 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04039999999999999 1e-05 0  0.1104 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04071999999999999 1e-05 0  0.11072 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04103999999999999 1e-05 0  0.11104 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04135999999999999 1e-05 0  0.11136 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04167999999999999 1e-05 0  0.11168 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04199999999999998 1e-05 0  0.112 0 0   0.05758924723325975 0.4748628049481258 0  
15 2994  0.04231999999999998 1e-05 0  0.11232 0 0   0.05758924723325975 0.4748628049481258 0  
15 2992  0.04263999999999998 1e-05 0  0.11264 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04295999999999998 1e-05 0  0.11296 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04327999999999999 1e-05 0  0.11328 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04359999999999999 1e-05 0  0.1136 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04391999999999999 1e-05 0  0.11392 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04423999999999999 1e-05 0  0.11424 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04455999999999999 1e-05 0  0.11456 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2992  0.04487999999999999 1e-05 0  0.11488 0 0   0.0004925894166678546 0.5329446416003538 0  
15 2988  0.04519999999999999 1e-05 0  0.1152 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04551999999999999 1e-05 0  0.11552 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04583999999999999 1e-05 0  0.11584 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04615999999999999 1e-05 0  0.11616 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04647999999999999 1e-05 0  0.11648 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04679999999999999 1e-05 0  0.1168 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04712 1e-05 0  0.11712 0 0   0.0002905368566086253 0.533727767875396 0  
15 2988  0.04744 1e-05 0  0.11744 0 0   0.0002905368566086253 0.533727767875396 0  
15 2983  0.04776 1e-05 0  0.11776 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.04808 1e-05 0  0.11808 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.0484 1e-05 0  0.1184 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.04872 1e-05 0  0.11872 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.04904 1e-05 0  0.11904 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.04936 1e-05 0  0.11936 0 0   0.0001604033425088858 0.5341787080758174 0  
15 2983  0.04968 1e-05 0  0.11968 0 0   0.0001604033425088858 0.5341787080758174 0  
15 3022  0.04999999999999999 1e-05 0  0.12 0 0   0.0001126929869332827 0.5344518044058937 0  
15 2986  0.05031999999999999 1e-05 0  0.12032 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05063999999999999 1e-05 0  0.12064 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05095999999999999 1e-05 0  0.12096 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05127999999999999 1e-05 0  0.12128 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05159999999999999 1e-05 0  0.1216 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05191999999999999 1e-05 0  0.12192 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2986  0.05223999999999999 1e-05 0  0.12224 0 0   7.975933913506594e-05 0.5344188707581869 0  
15 2990  0.05256 1e-05 0  0.12256 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.05288 1e-05 0  0.12288 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.0532 1e-05 0  0.1232 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.05352 1e-05 0  0.12352 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.05384 1e-05 0  0.12384 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.05416 1e-05 0  0.12416 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.05448 1e-05 0  0.12448 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 2990  0.0548 1e-05 0  0.1248 0 0   2.07717454792089e-06 0.5345007072720511 0  
15 3007  0.05512 1e-05 0  0.12512 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05543999999999999 1e-05 0  0.12544 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05576 1e-05 0  0.12576 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05607999999999999 1e-05 0  0.12608 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05640000000000001 1e-05 0  0.1264 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05671999999999999 1e-05 0  0.12672 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05704000000000001 1e-05 0  0.12704 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3007  0.05735999999999999 1e-05 0  0.12736 0 0   -7.587222114047165e-05 0.5344269122254524 0  
15 3013  0.05768000000000001 1e-05 0  0.12768 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.058 1e-05 0  0.128 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05832000000000001 1e-05 0  0.12832 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05864 1e-05 0  0.12864 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05896000000000001 1e-05 0  0.12896 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05928 1e-05 0  0.12928 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05960000000000001 1e-05 0  0.1296 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3013  0.05992 1e-05 0  0.12992 0 0   -0.0001436737969662261 0.5342073662073417 0  
15 3026  0.06023999999999999 1e-05 0  0.13024 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06055999999999997 1e-05 0  0.13056 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06087999999999999 1e-05 0  0.13088 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06119999999999998 1e-05 0  0.1312 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06151999999999999 1e-05 0  0.13152 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06183999999999998 1e-05 0  0.13184 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06215999999999999 1e-05 0  0.13216 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 3026  0.06247999999999998 1e-05 0  0.13248 0 0   -0.0002167856893136033 0.5338469067210805 0  
15 2998  0.06279999999999999 1e-05 0  0.1328 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06311999999999998 1e-05 0  0.13312 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06344 1e-05 0  0.13344 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06375999999999998 1e-05 0  0.13376 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06408 1e-05 0  0.13408 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06439999999999999 1e-05 0  0.1344 0 0   -0.0003089507771925071 0.533321170254569 0  
15 2998  0.06472 1e-05 0  0.13472 0 0   -0.0003089507771925071 0.533321170254569 0  
15 3005  0.06503999999999999 1e-05 0  0.13504 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06536 1e-05 0  0.13536 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06567999999999999 1e-05 0  0.13568 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.066 1e-05 0  0.136 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06631999999999999 1e-05 0  0.13632 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06664 1e-05 0  0.13664 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06695999999999999 1e-05 0  0.13696 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3005  0.06728000000000001 1e-05 0  0.13728 0 0   -0.000512776955206462 0.5324994425221292 0  
15 3029  0.06759999999999999 1e-05 0  0.1376 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06792000000000001 1e-05 0  0.13792 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06824 1e-05 0  0.13824 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06855999999999998 1e-05 0  0.13856 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06888 1e-05 0  0.13888 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06919999999999998 1e-05 0  0.1392 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06952 1e-05 0  0.13952 0 0   -0.06380531271512879 0.4681813528518306 0  
15 3029  0.06983999999999999 1e-05 0  0.13984 0 0   -0.06380531271512879 0.4681813528518306 0  
15 1979  0.07016 1e-05 0  0.14016 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07047999999999999 1e-05 0  0.14048 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.0708 1e-05 0  0.1408 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07111999999999999 1e-05 0  0.14112 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07144 1e-05 0  0.14144 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07175999999999999 1e-05 0  0.14176 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07208000000000001 1e-05 0  0.14208 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1979  0.07239999999999999 1e-05 0  0.1424 0 0   -0.06826823271477434 0.3072664603454245 0  
15 1999  0.07272000000000001 1e-05 0  0.14272 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07303999999999999 1e-05 0  0.14304 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07336000000000001 1e-05 0  0.14336 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07368 1e-05 0  0.14368 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07400000000000001 1e-05 0  0.144 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07432 1e-05 0  0.14432 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07464000000000001 1e-05 0  0.14464 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07496 1e-05 0  0.14496 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.07528000000000001 1e-05 0  0.14528 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1999  0.0756 1e-05 0  0.1456 0 0   -0.03779122366980436 0.1714640589085936 0  
15 1643  0.07592000000000002 1e-05 0  0.14592 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07624 1e-05 0  0.14624 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07655999999999999 1e-05 0  0.14656 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07688 1e-05 0  0.14688 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07719999999999999 1e-05 0  0.1472 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07752000000000001 1e-05 0  0.14752 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07783999999999999 1e-05 0  0.14784 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07816000000000001 1e-05 0  0.14816 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07847999999999999 1e-05 0  0.14848 0 0   -0.0252637527730295 0.1101929230933765 0  
15 1643  0.07880000000000001 1e-05 0  0.1488 0 0   -0.0252637527730295 0.1101929230933765 0  
15 2011  0.07912 1e-05 0  0.14912 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.07944000000000001 1e-05 0  0.14944 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.07976 1e-05 0  0.14976 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08007999999999998 1e-05 0  0.15008 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.0804 1e-05 0  0.1504 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08071999999999999 1e-05 0  0.15072 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08104 1e-05 0  0.15104 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08135999999999999 1e-05 0  0.15136 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08168 1e-05 0  0.15168 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08199999999999999 1e-05 0  0.152 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08231999999999998 1e-05 0  0.15232 0 0   -0.01308733561533471 0.07827869412997823 0  
15 2011  0.08263999999999999 1e-05 0  0.15264 0 0   -0.01308733561533471 0.07827869412997823 0  
15 1967  0.08295999999999998 1e-05 0  0.15296 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08327999999999999 1e-05 0  0.15328 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08359999999999998 1e-05 0  0.1536 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08391999999999999 1e-05 0  0.15392 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08423999999999998 1e-05 0  0.15424 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08456 1e-05 0  0.15456 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08487999999999998 1e-05 0  0.15488 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.0852 1e-05 0  0.1552 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08551999999999998 1e-05 0  0.15552 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08584 1e-05 0  0.15584 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08615999999999999 1e-05 0  0.15616 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08648 1e-05 0  0.15648 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08679999999999999 1e-05 0  0.1568 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1967  0.08712 1e-05 0  0.15712 0 0   -0.007661194768822321 0.05688937410390926 0  
15 1358  0.08743999999999999 1e-05 0  0.15744 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08776 1e-05 0  0.15776 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08807999999999999 1e-05 0  0.15808 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08840000000000001 1e-05 0  0.1584 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08871999999999999 1e-05 0  0.15872 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08904000000000001 1e-05 0  0.15904 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08935999999999999 1e-05 0  0.15936 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.08968000000000001 1e-05 0  0.15968 0 0   -0.006205133737895219 0.0434740580803642 0  
15 1358  0.09 1e-05 0  0.16 0 0   -0.006205133737895219 0.0434740580803642 0  
